Latitude,Longitude
34.01516667,-118.4918472
34.01516667,-118.4918472
34.01011111,-118.4964722
34.02611111,-118.471125
34.0073889,-118.4944861
34.01483333,-118.46275
34.01830556,-118.4927639
34.01525,-118.4965556
34.0075,-118.4903056
34.03154167,-118.4611528
34.02872222,-118.4578611
34.01101389,-118.4892917
34.01208333,-118.4956389
34.01718056,-118.5006528
34.03202778,-118.4758611
34.01286111,-118.466125
34.002875,-118.4844583
34.01333333,-118.4924722
34.00604167,-118.4740417
34.01155556,-118.4620694
34.00640278,-118.475625
34.02252778,-118.4669028
34.02729167,-118.4931389
34.012,-118.4969028
34.03194444,-118.4727222
34.01333333,-118.4924722
34.01718056,-118.4831389
34.00368056,-118.4852917
34.02101389,-118.4959167
34.01579167,-118.4889028
34.02466667,-118.4564306
34.01104167,-118.4944444
34.02618056,-118.4798611
34.03465278,-118.4774444
34.02797222,-118.5003611
34.01306945,-118.4838611
34.01986111,-118.4973611
34.00318056,-118.4773472
34.00376389,-118.4700556
34.01441667,-118.4817778
34.0065,-118.4899722
34.02147222,-118.4936944
34.00758333,-118.4771389
34.03198611,-118.5041389
34.01825,-118.5009861
34.00795833,-118.4926111
34.02816667,-118.4969028
34.01947222,-118.4978194
34.03005556,-118.4880833
34.01275,-118.4964167
34.00458333,-118.4787639
34.00241668,-118.489625
34.01720833,-118.4877083
34.01841667,-118.4974861
34.016875,-118.4993889
34.01376389,-118.4951667
34.00073611,-118.4828472
34.0145,-118.4855
34.01011111,-118.4964722
34.01516667,-118.4918472
34.02279167,-118.451875
34.01890278,-118.474125
34.02025,-118.496875
34.01631945,-118.4968611
34.018875,-118.4985694
34.02070833,-118.4946528
34.01286111,-118.4946944
34.02041667,-118.4933889
34.01448611,-118.4974861
34.00433333,-118.4818611
34.00595833,-118.4898333
34.01669445,-118.4899583
34.02638889,-118.4893056
34.02638889,-118.4893056
34.02075,-118.4735417
34.02727778,-118.5023194
34.01516667,-118.4918472
34.012,-118.4969028
34.00640278,-118.475625
34.01554167,-118.4978056
34.00665278,-118.4915278
34.01493056,-118.4779583
34.01441667,-118.4789306
34.00640278,-118.475625
34.01755556,-118.4937083
34.02365278,-118.4894028
34.02334722,-118.4897778
34.02611111,-118.471125
34.01765278,-118.4984306
33.99952778,-118.4810833
34.04080556,-118.4930833
34.04026389,-118.4890556
34.01306945,-118.4838611
34.0073889,-118.4944861
34.02741667,-118.4679167
34.01563889,-118.4896389
34.0073889,-118.4944861
34.01890278,-118.5049722
34.00793056,-118.4724583
34.04393056,-118.4933194
34.01775,-118.4902639
34.01195834,-118.4529861
34.00368056,-118.4852917
34.01165278,-118.4923333
34.00979167,-118.4951944
34.04011111,-118.4723611
34.039875,-118.4709861
34.032625,-118.4735
34.01016667,-118.4934306
34.00894445,-118.492
34.01141667,-118.4845417
34.01141667,-118.4845417
34.02616667,-118.4863056
34.02397222,-118.4874028
34.01194445,-118.4959444
34.01406944,-118.4947917
34.00933333,-118.4974167
34.01497222,-118.4952917
34.01333333,-118.4888889
34.00175,-118.4720556
34.018625,-118.4793472
34.02261111,-118.5079583
34.01968056,-118.4731806
34.01802778,-118.4915278
34.02522222,-118.4842639
34.02101389,-118.4959167
34.01694445,-118.5024722
34.01497222,-118.4952917
34.01516667,-118.4918472
34.01745833,-118.4890139
34.01765278,-118.4984306
34.01341667,-118.4972222
34.01180556,-118.494375
34.01968056,-118.4731806
34.01194445,-118.4959444
34.01419445,-118.49625
34.023875,-118.4753611
34.01422222,-118.4992917
34.01554167,-118.4978056
34.01016667,-118.4934306
34.02606945,-118.4880278
34.01208333,-118.4956389
34.01011111,-118.4964722
34.004125,-118.4876389
34.01908333,-118.4918194
34.02856945,-118.4817222
34.00595833,-118.4898333
34.02933333,-118.4807778
34.00644444,-118.4908194
34.01726389,-118.4924583
34.00620833,-118.4837639
34.02041667,-118.4933889
34.01908333,-118.4918194
34.00241668,-118.489625
34.03481944,-118.4659861
34.00175,-118.4720556
34.01333333,-118.4924722
34.01908333,-118.4918194
34.02868056,-118.4864722
34.01438889,-118.4927917
34.014125,-118.4773889
34.000875,-118.4857917
34.02483333,-118.4782778
34.01888889,-118.4952917
34.014125,-118.4773889
34.02025,-118.496875
34.01306945,-118.4838611
34.01633333,-118.4821667
34.01765278,-118.4984306
34.02330556,-118.4801806
34.01011111,-118.4964722
34.01816667,-118.50275
34.00644444,-118.4908194
34.00933333,-118.4974167
34.01016667,-118.4934306
34.01406944,-118.4877222
34.01870833,-118.4720556
34.02377778,-118.4908611
34.012,-118.4969028
34.00254167,-118.4835
34.01333333,-118.4924722
34.00408333,-118.4741389
34.031,-118.4706806
34.02205556,-118.4833333
34.00526389,-118.4755
34.01947222,-118.4978194
34.03073611,-118.5026944
34.02340278,-118.5059861
34.01208333,-118.4956389
34.02791667,-118.4874167
34.01830556,-118.4927639
34.02788889,-118.4745417
34.01429167,-118.4734306
34.01879167,-118.4905833
34.00523611,-118.4827778
34.00795833,-118.4926111
34.02263889,-118.4547361
34.01706945,-118.4959167
34.01319445,-118.4974861
34.00863889,-118.4899167
34.02041667,-118.4933889
34.01918056,-118.4965417
34.02863889,-118.4946944
34.01725,-118.4804861
34.01419445,-118.49625
34.01372222,-118.4828194
34.00827778,-118.4932778
34.03501389,-118.4786667
,
34.03565278,-118.4778611
34.01419445,-118.49625
34.03040278,-118.4810833
34.01261111,-118.4823194
34.012,-118.4969028
34.02101389,-118.4959167
34.023,-118.4707639
34.01765278,-118.4984306
34.01306945,-118.4838611
34.01725,-118.4804861
34.01104167,-118.4944444
34.02236111,-118.4640417
34.03626389,-118.4722778
34.01208333,-118.4956389
34.03940278,-118.4732222
34.01236111,-118.484875
34.01573611,-118.4943611
34.01418056,-118.48425
34.00666667,-118.4857778
34.03288889,-118.5086111
34.0255,-118.4855139
34.03488889,-118.4706806
34.02997222,-118.4962778
34.01755556,-118.4937083
34.03488889,-118.4706806
34.01938889,-118.4765278
34.00484722,-118.4883611
34.03304167,-118.4924861
34.01879167,-118.4905833
34.01593056,-118.4780139
34.01879167,-118.4905833
34.01765278,-118.4984306
,
34.02208333,-118.4962639
33.99926389,-118.4808472
34.01101389,-118.4892917
34.01658333,-118.498125
34.03269444,-118.4976111
34.00523611,-118.4729583
34.01497222,-118.4952917
34.00713889,-118.4888889
34.01319445,-118.4974861
34.016875,-118.4993889
34.01486111,-118.4841528
34.01420833,-118.4753889
34.00191667,-118.4823611
34.01305556,-118.4893889
34.03065278,-118.4624167
34.01243056,-118.4936111
34.00115278,-118.4837361
34.02480556,-118.4994444
34.04080556,-118.4930833
34.00809722,-118.4810417
34.01697222,-118.4912083
34.02773611,-118.5087917
34.01011111,-118.4964722
34.02173611,-118.5032222
34.01794444,-118.49325
34.00933333,-118.4974167
34.00926389,-118.48775
34.00227778,-118.4838611
34.01591667,-118.4853611
34.02608333,-118.4609167
34.03783333,-118.4833611
34.00852778,-118.4869167
34.04138889,-118.4773611
34.02252778,-118.468125
34.00161111,-118.4831944
34.02069445,-118.4690278
34.00793056,-118.4765417
34.00527778,-118.4896389
34.01631945,-118.4968611
34.00640278,-118.475625
34.01583333,-118.4990694
34.03098611,-118.483625
34.01313889,-118.4959306
34.01677778,-118.4946528
34.02284722,-118.4953056
34.007,-118.4723889
34.01306945,-118.4838611
34.01354167,-118.4747083
34.016375,-118.4678056
34.00859722,-118.476375
34.01441667,-118.4768889
34.01525,-118.4965556
34.01306945,-118.4838611
34.034875,-118.507125
34.02031945,-118.4886667
34.02177778,-118.4949861
34.01631945,-118.4968611
34.03255556,-118.4946806
34.00752778,-118.4892917
33.99952778,-118.4860278
34.02236111,-118.4640417
34.00161111,-118.4831944
34.004125,-118.4876389
34.01001389,-118.4907222
34.00161111,-118.4831944
34.00995833,-118.4710556
34.02538889,-118.48725
34.01394444,-118.4940833
34.01775,-118.4902639
34.0073889,-118.4944861
34.01366667,-118.4803194
34.01190278,-118.4825139
34.01523611,-118.4790417
34.00623611,-118.4845694
34.01702778,-118.4792917
34.01020833,-118.4952917
,
,
34.02631944,-118.5142917
34.016875,-118.4993889
34.01306945,-118.4838611
34.02686111,-118.4553472
34.00595833,-118.4898333
33.99765279,-118.4850833
34.00933333,-118.4974167
34.00933333,-118.4974167
34.00933333,-118.4974167
34.00927778,-118.4780556
34.01194445,-118.4959444
34.02780556,-118.4730972
,
34.019375,-118.4930833
34.03344445,-118.4676806
34.01429167,-118.4675833
34.02388889,-118.4826944
34.01554167,-118.4978056
34.02505556,-118.4589583
34.01306945,-118.4838611
34.01631945,-118.4968611
,
34.02252778,-118.468125
34.00627778,-118.46575
34.00397222,-118.4696944
34.02093056,-118.5075694
34.01286111,-118.4946944
34.0035,-118.4878472
34.02761111,-118.4861389
34.00595833,-118.4898333
34.02252778,-118.4669028
34.01419445,-118.49625
34.01011111,-118.4964722
34.01372222,-118.492
34.02005556,-118.4874306
34.02652778,-118.4940833
34.02348611,-118.5090556
34.03648611,-118.4735694
34.01227778,-118.4829444
34.00319444,-118.4712917
34.01372222,-118.492
34.01586111,-118.4588611
34.01765278,-118.4984306
34.01631945,-118.4968611
34.016875,-118.4993889
34.0255,-118.4855139
34.04234722,-118.4865
34.03330556,-118.4742778
34.00676389,-118.4885139
34.00595833,-118.4898333
34.02397222,-118.4874028
34.01165278,-118.4923333
34.00676389,-118.4885139
34.025375,-118.4555694
34.01736111,-118.4907222
34.01286111,-118.4946944
34.02327778,-118.4737222
34.00822222,-118.4873611
34.02684722,-118.4870833
34.00122222,-118.4821389
34.01573611,-118.4943611
34.02822222,-118.4886944
34.04294444,-118.4732639
34.034,-118.4880833
34.01011111,-118.4964722
34.01011111,-118.4964722
34.04026389,-118.4769722
34.02094444,-118.4765
34.01708333,-118.4812222
34.02591667,-118.4511389
34.03013889,-118.4641111
34.02863889,-118.4946944
34.02611111,-118.471125
34.01204167,-118.4811806
34.02719444,-118.5012917
34.01765278,-118.4984306
34.01194445,-118.4959444
34.01622222,-118.4921528
34.01065278,-118.4835972
34.03779167,-118.4703889
34.01061111,-118.4809167
34.02131945,-118.4972083
34.033,-118.4778611
34.02445833,-118.4657361
34.01625,-118.4802361
34.02872222,-118.4994167
34.01573611,-118.4943611
34.03855556,-118.4694444
34.01625,-118.4802361
34.01306945,-118.4838611
34.01625,-118.4802361
34.00759722,-118.4813194
34.02047222,-118.4998889
34.01697222,-118.4912083
34.00520833,-118.4869444
34.01947222,-118.4694444
34.01997222,-118.4685
34.00379167,-118.47625
34.01631945,-118.4968611
34.01497222,-118.4952917
34.00254167,-118.4835
34.02101389,-118.4959167
34.01725,-118.4804861
34.01430556,-118.4945
34.02988889,-118.4784861
34.03594444,-118.4645833
34.01669445,-118.4899583
34.01165278,-118.4923333
,
34.02101389,-118.4959167
34.00826389,-118.4592778
34.01888889,-118.4952917
34.01213889,-118.4652222
33.99995833,-118.4759583
34.03456945,-118.4906111
34.01190278,-118.4825139
34.00555556,-118.4768472
34.01554167,-118.4978056
34.02077778,-118.4669861
34.01783333,-118.4949722
34.01406944,-118.4947917
34.02638889,-118.4893056
34.01394444,-118.4940833
34.02638889,-118.4893056
34.00690278,-118.4646667
34.01497222,-118.4952917
34.01501389,-118.4935139
34.00227778,-118.4838611
34.03270833,-118.4701944
34.01947222,-118.4978194
34.01765278,-118.4984306
34.01609722,-118.4605694
34.01554167,-118.4978056
34.03304167,-118.4998472
34.03020833,-118.4845694
34.02929167,-118.4890139
34.01319445,-118.4974861
34.01356944,-118.4954167
34.02347222,-118.5108472
34.02351389,-118.4645694
34.03305556,-118.4810833
34.02461111,-118.5028889
34.02086111,-118.4994306
34.02208333,-118.4962639
34.00858333,-118.4819028
34.01625,-118.4802361
34.00863889,-118.4899167
34.00219444,-118.4755833
34.034,-118.47825
34.01593056,-118.4780139
34.02929167,-118.4890139
34.02698611,-118.4788611
34.02608333,-118.4609167
34.04130556,-118.4763333
34.01933333,-118.4513611
34.02070833,-118.4946528
34.04394444,-118.4785972
34.01165278,-118.4923333
34.04519444,-118.4969861
34.01573611,-118.4943611
34.01631945,-118.4968611
34.023625,-118.4682083
34.01933333,-118.4513611
34.018625,-118.4787639
34.039875,-118.4709861
34.02125,-118.4989444
34.01933333,-118.4513611
34.01544444,-118.4930972
34.02116667,-118.5007083
34.01356944,-118.4954167
34.00079167,-118.4782917
34.01706945,-118.4959167
34.02166667,-118.49025
34.01008333,-118.4766806
34.01888889,-118.4952917
33.99926389,-118.4808472
34.01790278,-118.5036944
34.01706945,-118.4959167
34.02583333,-118.4623611
34.00933333,-118.4974167
34.02638889,-118.4893056
34.02101389,-118.4959167
34.02544444,-118.4703611
34.00595833,-118.4877083
34.01706945,-118.4959167
34.019625,-118.5025972
34.01497222,-118.4952917
34.01631945,-118.4968611
34.03581945,-118.4994167
,
33.99741667,-118.4799861
33.99741667,-118.4799861
34.02473611,-118.4864583
34.01011111,-118.4964722
34.00240278,-118.4861111
34.02069444,-118.5029028
34.01394444,-118.4940833
34.01165278,-118.4923333
34.02502778,-118.4877083
34.02093056,-118.5075694
34.02236111,-118.4640417
34.03098611,-118.483625
34.01122222,-118.4816806
34.01275,-118.4964167
34.01227778,-118.4829444
34.01683333,-118.48275
34.01380556,-118.4902639
34.00640278,-118.475625
34.01525,-118.4965556
34.00933333,-118.4974167
34.03016667,-118.4928056
34.02638889,-118.4893056
34.00456944,-118.4767083
34.00795833,-118.4926111
34.01319445,-118.4974861
34.03020833,-118.4845694
34.025375,-118.5019444
34.01497222,-118.4952917
,
34.02909722,-118.4794861
34.02704167,-118.483625
34.03227778,-118.4934306
34.02008333,-118.500375
34.03554167,-118.4861944
34.02947222,-118.4725833
34.02997222,-118.4962778
34.02808333,-118.4839306
34.02208333,-118.4962639
34.00640278,-118.475625
34.01879167,-118.4905833
,
34.01863889,-118.471
34.01783333,-118.4949722
34.03434722,-118.4794722
34.03020833,-118.4845694
34.01204167,-118.4811806
34.00288889,-118.482
34.02684722,-118.4870833
34.00659722,-118.4786528
34.0035,-118.4878472
34.01011111,-118.4964722
34.01501389,-118.4935139
34.01165278,-118.4923333
34.02230556,-118.5057222
34.02777778,-118.4973889
34.03020833,-118.4845694
34.02138889,-118.4954444
34.01544444,-118.4930972
34.04083333,-118.4714722
34.01165278,-118.4923333
34.03390278,-118.4654722
34.01333333,-118.4924722
34.01333333,-118.4924722
34.02197222,-118.4777222
34.02495833,-118.4627639
34.01497222,-118.4952917
34.01516667,-118.4918472
34.01134722,-118.4892361
34.00816667,-118.4910833
34.02252778,-118.4669028
34.01356944,-118.4954167
34.01438889,-118.4927917
34.00644444,-118.4908194
34.01497222,-118.4952917
,
34.03855556,-118.4694444
34.01204167,-118.4811806
34.01525,-118.4901111
34.0165,-118.4934167
34.01497222,-118.4952917
34.02644444,-118.4958056
34.00827778,-118.4932778
34.02606945,-118.4880278
34.02516667,-118.4635833
34.0145,-118.4855
34.01430556,-118.4636111
34.01418056,-118.4851528
34.01525,-118.4965556
,
34.04333333,-118.4993333
34.03344445,-118.4823056
34.03176389,-118.4826667
34.01554167,-118.4978056
34.02798611,-118.4612083
34.01911111,-118.4798889
34.01480556,-118.4868056
34.03390278,-118.4654722
34.04234722,-118.4865
34.01504167,-118.4880278
34.01506944,-118.4749444
34.01947222,-118.4913611
34.025375,-118.4555694
34.00595833,-118.4898333
34.03333333,-118.4726389
34.01927778,-118.4948056
34.01011111,-118.4964722
33.99926389,-118.4808472
34.030375,-118.4769861
34.01016667,-118.4934306
34.02709722,-118.4965972
34.01004167,-118.4866389
34.02515278,-118.4759028
34.03208333,-118.4839861
34.00011111,-118.4826944
34.01631945,-118.4968611
34.01554167,-118.4978056
34.01722222,-118.5021389
34.012,-118.4969028
34.00863889,-118.4899167
34.02444444,-118.5123611
34.01475,-118.4987778
34.02141667,-118.4770556
34.02977778,-118.4868333
34.01822222,-118.4880556
34.01341667,-118.4972222
34.01573611,-118.4943611
34.01570833,-118.482375
34.03672222,-118.4700694
34.01369445,-118.4883056
34.00597222,-118.4886667
34.02545833,-118.49375
34.01544444,-118.4930972
34.01227778,-118.4829444
34.03397222,-118.4750833
34.02369444,-118.4861528
34.02983333,-118.4850556
34.00780556,-118.4993056
34.01406944,-118.4947917
34.04011111,-118.4723611
34.02044444,-118.4796111
34.01702778,-118.4792917
34.01497222,-118.4952917
34.03344445,-118.4676806
34.01544444,-118.4930972
34.03154167,-118.4611528
34.022375,-118.4772222
34.02173611,-118.4628056
34.01313889,-118.4959306
34.00555556,-118.4768472
34.02704167,-118.483625
34.01852778,-118.4563611
34.01011111,-118.4964722
34.03370833,-118.4802639
34.03433333,-118.4681944
34.02076389,-118.4525
34.02729167,-118.4931389
34.01011111,-118.4964722
34.00227778,-118.4838611
34.02097222,-118.5041667
34.0225,-118.5022778
33.99805556,-118.4796111
34.01859722,-118.4940278
34.00622222,-118.4902083
34.03529167,-118.4766389
34.01802778,-118.4915278
34.01419445,-118.49625
34.00933333,-118.4974167
34.02493056,-118.483
34.01765278,-118.4984306
34.01497222,-118.4952917
34.02306945,-118.5047778
34.00694444,-118.4806528
34.01631945,-118.4968611
34.02922222,-118.4594306
34.01002778,-118.4801806
34.012,-118.4969028
34.02434722,-118.4547083
34.01011111,-118.4964722
34.01669444,-118.474625
34.01856944,-118.4989444
34.02669445,-118.4905833
34.00926389,-118.48775
34.01608333,-118.4757778
34.023625,-118.4682083
34.01716667,-118.4941944
34.00768056,-118.4929722
34.00894445,-118.492
34.02661111,-118.4987917
34.01541667,-118.4995556
34.04218056,-118.4810139
34.01601389,-118.4955972
34.03263889,-118.4865
34.01516667,-118.4918472
34.00363889,-118.4778056
34.02611111,-118.471125
34.00322222,-118.4807361
34.02761111,-118.4861389
34.01736111,-118.4971806
34.01947222,-118.4913611
34.01225,-118.478875
34.03352778,-118.4902778
34.00620833,-118.4837639
34.02479167,-118.4745833
34.02686111,-118.4553472
34.02054167,-118.4705139
33.99830556,-118.4804028
34.01497222,-118.4952917
34.01419445,-118.49625
34.01495833,-118.4741111
34.01765278,-118.4984306
34.03275,-118.4847778
34.01333333,-118.4924722
34.02434723,-118.4498333
34.0073889,-118.4944861
34.01190278,-118.4825139
34.01441667,-118.4789306
34.00238889,-118.4709306
34.03068056,-118.4823611
33.999375,-118.4768611
34.03295833,-118.4747083
34.02527778,-118.4972361
34.0125,-118.498125
34.02638889,-118.4893056
34.01794444,-118.49325
34.02872222,-118.4994167
34.02031945,-118.4645417
34.02044445,-118.47225
34.02445833,-118.4657361
34.02879167,-118.511375
34.01586111,-118.4588611
34.00926389,-118.48775
34.01448611,-118.4974861
34.02284722,-118.4953056
34.02031945,-118.4886667
34.02384722,-118.5038333
34.02920833,-118.4972222
34.01306945,-118.4838611
34.01601389,-118.4955972
34.00402778,-118.4714444
34.00852778,-118.4869167
34.01631945,-118.4968611
34.01568056,-118.4689861
34.00708333,-118.4898889
34.02301389,-118.4918194
34.00652778,-118.4811667
34.02861111,-118.5064722
34.01165278,-118.4923333
34.01798611,-118.4867639
,
34.01319445,-118.4974861
34.00641667,-118.4772083
34.00018056,-118.485125
34.01380556,-118.4902639
34.00933333,-118.4974167
34.01275,-118.4964167
34.02,-118.5053611
34.03565278,-118.4778611
34.00595833,-118.4898333
34.02152778,-118.5066944
,
34.02372222,-118.4614722
34.01394444,-118.4940833
34.00241668,-118.489625
34.02638889,-118.4893056
34.00827778,-118.4932778
34.01631945,-118.4968611
34.01631945,-118.4968611
34.01165278,-118.4923333
34.02975,-118.47025
34.01141667,-118.4845417
34.00073611,-118.4828472
34.01669445,-118.4899583
34.00827778,-118.4932778
34.00548611,-118.4845972
34.01718056,-118.5006528
34.01876389,-118.4688889
34.0185,-118.4893194
34.0185,-118.4893194
34.02308333,-118.4487778
34.01765278,-118.4984306
34.01275,-118.4964167
34.02230556,-118.5057222
34.00938889,-118.4759861
34.02473611,-118.4864583
34.00397222,-118.4768611
34.02768056,-118.4991111
34.00769444,-118.488125
34.02297222,-118.5065
34.01438889,-118.4927917
34.03748611,-118.469125
34.02152778,-118.5066944
34.03016667,-118.4928056
34.00888889,-118.47875
34.03176389,-118.4826667
34.01372222,-118.4828194
34.0225,-118.5022778
34.01306945,-118.4838611
34.03341667,-118.4855417
34.01011111,-118.4964722
,
34.01419445,-118.49625
34.00640278,-118.475625
34.03138889,-118.4814722
34.01394444,-118.4940833
34.01141667,-118.4948611
34.00847222,-118.47825
34.01394444,-118.4940833
34.01394444,-118.4940833
34.02602778,-118.5027222
34.01208333,-118.4956389
34.01677778,-118.4946528
34.01001389,-118.4907222
34.04179167,-118.4833194
34.01493056,-118.4779583
34.03136111,-118.4783056
34.01718056,-118.5006528
34.02538889,-118.48725
34.02652778,-118.4940833
34.01061111,-118.4809167
34.01927778,-118.488375
34.039875,-118.4709861
34.01504167,-118.4880278
34.02015278,-118.4755972
34.02359722,-118.4700139
34.01783333,-118.4949722
34.03609722,-118.4942222
34.01677778,-118.4946528
34.04075,-118.5005833
34.02569445,-118.4820556
34.00061111,-118.4759028
,
34.01497222,-118.4952917
34.033125,-118.4842917
33.99741667,-118.4799861
34.02618056,-118.5118194
34.01706945,-118.4959167
34.00555556,-118.4768472
34.02348611,-118.5090556
34.023125,-118.4762917
34.01188889,-118.4915833
34.01313889,-118.4959306
34.00904167,-118.4851528
34.01165278,-118.4923333
34.01573611,-118.4943611
34.03334722,-118.4790556
34.01313889,-118.4959306
34.01313889,-118.4959306
34.025,-118.4959722
33.99827778,-118.4786944
34.01402778,-118.464125
34.01554167,-118.4978056
34.00933333,-118.4974167
34.00284722,-118.4707917
34.02704167,-118.483625
34.02026389,-118.4556389
34.03786111,-118.475125
34.016375,-118.4477222
34.02611111,-118.471125
34.01213889,-118.4652222
34.01884722,-118.5035556
34.01593056,-118.4908889
34.01011111,-118.4964722
34.02638889,-118.4893056
34.02301389,-118.4918194
34.03595833,-118.4710139
34.012,-118.4969028
34.01122222,-118.4816806
34.01441667,-118.4817778
34.01501389,-118.4935139
34.00509722,-118.4907639
34.01356944,-118.4954167
34.01841667,-118.4974861
34.02745833,-118.4896389
34.01631945,-118.4968611
34.02340278,-118.4849028
34.01438889,-118.4927917
33.99972222,-118.4753472
34.03779167,-118.4703889
34.01306945,-118.4838611
34.00919444,-118.4938889
34.01333333,-118.4924722
34.01333333,-118.4924722
34.01554167,-118.4978056
34.01727778,-118.4585
34.00322222,-118.4875556
34.01455556,-118.4837778
,
34.00595833,-118.4898333
34.01406944,-118.4877222
34.01718056,-118.5006528
34.034375,-118.4729444
33.99926389,-118.4808472
34.03076389,-118.4645139
34.00319444,-118.4712917
34.02780556,-118.5099583
34.024125,-118.5050833
34.02233333,-118.8208333
34.012,-118.4969028
34.02326389,-118.5013333
34.01394444,-118.4940833
34.01976389,-118.4861667
33.99765279,-118.4850833
34.01947222,-118.4694444
34.01002778,-118.4801806
33.999375,-118.4819583
34.00758333,-118.4771389
34.01002778,-118.4801806
34.01011111,-118.4964722
34.01011111,-118.4964722
34.03197222,-118.5078611
34.01765278,-118.4984306
34.02101389,-118.4959167
34.01306945,-118.4838611
34.02780556,-118.4730972
34.01319445,-118.4974861
34.02788889,-118.4745417
34.01573611,-118.4943611
34.01406944,-118.4877222
34.014125,-118.4773889
34.01727778,-118.4585
34.025,-118.4909861
34.02044445,-118.47225
34.01622222,-118.4921528
34.0073889,-118.4944861
34.02101389,-118.4959167
34.0165,-118.4934167
34.03465278,-118.4774444
34.01306945,-118.4838611
34.02684722,-118.4870833
34.01306945,-118.4838611
34.01718056,-118.5006528
34.00663889,-118.4730139
33.99783333,-118.4793889
34.01227778,-118.4829444
,
34.01497222,-118.4952917
34.01979167,-118.4990972
34.017625,-118.4679167
34.01504167,-118.4880278
34.01419445,-118.49625
34.01591667,-118.4608611
34.01609722,-118.5003472
34.0065,-118.4899722
34.01455556,-118.4487361
34.01884722,-118.5035556
34.03073611,-118.4953194
34.01366667,-118.4803194
34.01726389,-118.4924583
34.01802778,-118.4915278
34.04026389,-118.4890556
34.00780556,-118.4993056
34.01755556,-118.5001667
34.017625,-118.4679167
34.02591667,-118.4915278
34.01573611,-118.4943611
34.03504167,-118.5049583
34.00933333,-118.4974167
34.01658333,-118.4916667
34.01765278,-118.4984306
34.02375,-118.499125
34.03084722,-118.5091111
34.00640278,-118.475625
34.02093056,-118.5075694
34.02284722,-118.4953056
34.01525,-118.4965556
34.00698611,-118.4900972
34.01706945,-118.4959167
34.02861111,-118.5064722
34.04291667,-118.4749028
34.023,-118.4707639
34.01558333,-118.5008194
34.01802778,-118.4915278
34.00368056,-118.4852917
34.01208333,-118.4956389
34.005875,-118.4907083
34.03008333,-118.4766389
34.02741667,-118.4679167
34.02805556,-118.4921944
34.01631945,-118.4968611
34.03929167,-118.4685556
34.01956945,-118.489625
34.01938889,-118.4765278
34.01497222,-118.4952917
34.00518056,-118.4739861
34.00795833,-118.4926111
34.02451389,-118.4733889
34.03713889,-118.4760139
34.01277778,-118.4760139
34.00816667,-118.4910833
34.01333333,-118.4924722
34.01306945,-118.4838611
34.01525,-118.4965556
34.02522222,-118.4842639
,
34.03713889,-118.4760139
34.03344445,-118.4823056
34.02611111,-118.471125
34.00018056,-118.485125
34.00644444,-118.4908194
34.01195833,-118.4835278
34.03245833,-118.4605833
34.03693056,-118.4893056
34.02093056,-118.5075694
34.00322222,-118.4807361
34.01286111,-118.4946944
34.01933333,-118.4513611
34.01669445,-118.4899583
34.02479167,-118.4745833
34.02780556,-118.4826667
34.016875,-118.4993889
34.00933333,-118.4974167
34.00695833,-118.4845139
34.036875,-118.48775
34.02833333,-118.4636806
34.01745833,-118.4890139
34.02672222,-118.4759583
34.01306945,-118.4838611
34.01486111,-118.4841528
34.01011111,-118.4964722
34.01420833,-118.4753889
34.01765278,-118.4984306
34.03198611,-118.4710694
34.00676389,-118.4885139
34.03929167,-118.4685556
34.00729167,-118.4767778
34.018875,-118.4985694
34.01261111,-118.4823194
34.02193056,-118.4997639
33.99741667,-118.4799861
34.01020833,-118.4952917
34.01333333,-118.4924722
34.01558333,-118.5008194
34.00640278,-118.475625
34.03419444,-118.4938472
34.01406944,-118.4947917
34.00640278,-118.475625
,
34.03580556,-118.5061528
34.02290278,-118.4629861
34.01809722,-118.4995278
34.02969444,-118.4653056
34.01794444,-118.49325
34.02290278,-118.4629861
34.01883333,-118.4758889
34.00595833,-118.4898333
34.03116667,-118.4995139
34.01961111,-118.4823194
34.01979167,-118.4990972
34.01591667,-118.4853611
34.02255556,-118.4940417
34.01591667,-118.4608611
34.00241668,-118.489625
34.00548611,-118.4845972
34.012,-118.4969028
34.02063889,-118.4835
34.02780556,-118.4730972
34.01745833,-118.4890139
34.01411111,-118.4795278
,
34.01625,-118.4802361
34.03779167,-118.4998889
34.01765278,-118.4984306
34.00663889,-118.4730139
34.03061111,-118.4841111
34.02377778,-118.4908611
34.01306945,-118.4838611
34.02438889,-118.4934306
34.00011111,-118.4826944
34.03323611,-118.4890278
34.02556945,-118.4985
34.03402778,-118.47175
,
34.00676389,-118.4885139
34.01261111,-118.4823194
34.01775,-118.4902639
34.0165,-118.4934167
34.03648611,-118.4735694
34.03475,-118.4741528
34.01141667,-118.4948611
,
34.009,-118.4881389
34.03605556,-118.4790833
34.00894445,-118.492
34.03501389,-118.4786667
34.00894445,-118.492
34.01631945,-118.4968611
34.02636111,-118.458375
34.01956945,-118.489625
34.02244444,-118.5082083
34.00640278,-118.475625
34.03434722,-118.4794722
34.01173611,-118.4938472
34.02988889,-118.4784861
34.03061111,-118.4841111
34.01802778,-118.4915278
34.00793056,-118.4724583
34.00640278,-118.475625
34.01002778,-118.4801806
34.01441667,-118.4817778
34.01631945,-118.4968611
33.99926389,-118.4808472
34.01631945,-118.4968611
34.01631945,-118.4968611
,
34.00368056,-118.4852917
34.00695833,-118.4845139
